atclNo,cortarNo,atclNm,atclStatCd,rletTpCd,uprRletTpCd,rletTpNm,tradTpCd,tradTpNm,vrfcTpCd,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,repImgUrl,repImgTpCd,repImgThumb,lat,lng,atclFetrDesc,tagList,bildNm,minute,sameAddrCnt,sameAddrDirectCnt,sameAddrHash,sameAddrMaxPrc,sameAddrMinPrc,cpid,cpNm,cpCnt,rltrNm,directTradYn,minMviFee,maxMviFee,etRoomCnt,tradePriceHan,tradeRentPrice,tradeCheckedByOwner,cpLinkVO,dtlAddrYn,dtlAddr,sameAddrMaxPrc2,sameAddrMinPrc2,sellrNm
2425715375,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/21,122000,0,"12억 2,000",110,84.97,남동향,24.05.26.,/20240526_36/land_naver_1716696245864tGlRV_JPEG/2024052612565476551_36628_rot.jpg,10,f130_98,37.516281,126.841535,"전세안고갭투,확장,시스템4,막힘없고일조권좋아요,생활편리선호단지,상태최상","['4년이내', '대단지', '방세개']",106동,0,2,0,24A01A1Ne8be899b2c90d70aba5a180f30b6da76e04c735b358491c0364020aaf2d03c7f,"12억 2,000","12억 2,000",sunbang,선방,2,해뜨는부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425715540,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/21,112000,0,"11억 2,000",110,84.98,남동향,24.05.26.,/20240526_211/land_naver_1716696245403CjwIy_JPEG/2024052613011564566_36628_rot.jpg,10,f130_98,37.516564,126.842166,"입주및갭투,확장,시스템5,중문외,막힘없는뷰,생활편리선호단지,상태최상","['4년이내', '대단지', '방세개']",107동,0,5,0,24A01A1N8c872c78928f1507637700f7d4d1d0e51eaf1bb90c54254d7d8d029c1aa31db9,"11억 2,000","11억 2,000",sunbang,선방,2,해뜨는부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425715624,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/22,113000,0,"11억 3,000",111,84.96,남서향,24.05.26.,/20240526_133/land_naver_1716696366889QTvPj_JPEG/topsiker_0_120456521.jpg,10,f130_98,37.516711,126.842697,"입주및갭투,확장,시스템5,화이트인테리어,중문,생활편리선호단지,상태최상","['4년이내', '대단지', '방세개']",108동,0,2,0,24A01A1N530ad1c1e5ad587dd72012799954cb9df8addd9a522763b57d3fd4b84a9d8ac4,"11억 3,000","11억 3,000",ten,텐컴즈,2,해뜨는부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425715754,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/22,120000,0,12억,110,84.98,남동향,24.05.26.,/20240526_23/land_naver_1716696606611TdfQ3_JPEG/2024052613071248370_36628_rot.jpg,10,f130_98,37.516711,126.842697,"입주및갭투,확장,에어컨,일조권및막힘없는조망,생활편리로얄동,로얄층","['4년이내', '대단지', '방세개']",108동,0,9,0,24A01A1N4e5e0bfdc301d80a41dca797f6de24706698f15196ac3bda026c3f65703be712,12억,12억,sunbang,선방,3,해뜨는부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425353875,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,MOBL,저/16,101000,0,"10억 1,000",110,84.98,남향,24.05.24.,/20240524_215/land_naver_1716537728712DM4Kj_JPEG/KakaoTalk_20200520_161513958_02.jpg,10,f130_98,37.51659,126.845391,"전세안고매매,3베이,시스템에어컨,확장,신남초인접,채광굿","['4년이내', '대단지', '방세개']",302동,0,2,0,24A01A1N6746f5d206caf070df0553d5683e63b5e7170000946909658c1810d4549cbbac,"10억 1,000","10억 1,000",bizmk,매경부동산,2,명가공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424410834,1147010300,일반상가,R0,D02,D02,상가,B2,월세,NDOC1,2/4,5000,500,"5,000",251,231.39,북향,24.05.20.,,,,37.517348,126.841167,"I노블I해택지원I전용70,무권리,주차가능,렌트프리,월세,조율","['25년이상', '융자금적은', '중층', '주차가능']",,0,1,0,,,,NEONET,부동산뱅크,1,노블빌딩공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424571057,1147010300,일반상가,R0,D02,D02,상가,B2,월세,OWNER,2/4,5000,500,"5,000",198,198,북서향,24.05.20.,,,,37.517348,126.841167,대로변 3045세대아파트초입 무권리,"['25년이상', '융자금적은', '중층', '주차가능']",,0,1,0,,,,bizmk,매경부동산,1,목동성은부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424637655,1147010300,단독,R0,C03,C03,단독/다가구,B2,월세,OWNER,1/2,5000,30,"5,000",52,46.39,남동향,24.05.20.,/20240520_7/land_naver_1716188675236DqBHj_JPEG/2C49D46F26AD4E16B3F551B3B3C05CF2.jpg,10,f130_98,37.520206,126.846388,"올 수리,즉시 입주 가능","['25년이상', '융자금없는', '올수리']",,0,1,0,,,,R114,부동산114,1,라임공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'R114', 'mobileArticleUrl': 'https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2424612204,1147010300,일반상가,R0,D02,D02,상가,B2,월세,OWNER,2/4,4000,170,"4,000",114,114,북향,24.05.20.,,,,37.522516,126.842696,신목동파라곤앞사거리O병원학원추천O주차O강서초옆O,"['25년이상', '중층', '주차가능', '총4층']",,0,1,0,,,,NEONET,부동산뱅크,1,래미안탑 공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2424638986,1147010300,"신정,신월뉴타운1-3구역",R0,F01,F01,재개발,A1,매매,OWNER,2/2,78000,0,"7억 8,000",71,82.28,,24.05.20.,,,,37.520489,126.845993,"현재 수정 사업시행인가 준비중,전세 안고,시공사 현대산업개발",[],,0,1,0,,,,R114,부동산114,1,라임공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'R114', 'mobileArticleUrl': 'https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2424422530,1147010300,일반상가,R0,D02,D02,상가,A1,매매,OWNER,B1/15,550000,0,55억,2265,1312.38,북향,24.05.20.,,,,37.52146,126.846474,현황1층임 부가세포함,"['25년이내', '지하층', '주차가능', '북향']",,0,1,0,,,,SERVE,부동산써브,1,열린부동산컨설팅공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'SERVE', 'mobileArticleUrl': 'https://www.serve.co.kr/redirect/nland?UID=', 'mobileArticleLinkTypeCode': 'CPNAMEONLY', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2424638600,1147010300,"신정,신월뉴타운1-3구역",R0,F01,F01,재개발,A1,매매,OWNER,2/2,65000,0,"6억 5,000",33,0,,24.05.20.,,,,37.520477,126.846179,"현재 수정 사업시행인가 준비중,시공사 현대산업개발,전세 안고",[],,0,1,0,,,,R114,부동산114,1,라임공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'R114', 'mobileArticleUrl': 'https://m.r114.com/?_c=redirect&_m=ArticleFromNbp&UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2425597264,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/22,110000,0,11억,111,84.96,남동향,24.05.25.,/20240525_46/land_naver_1716600056991TcfiC_JPEG/%BB%E7%C1%F86.jpg,10,f130_98,37.516711,126.842697,"귀한4베이,확장,시스템에어컨,로얄동,로얄층, 탁트인뷰","['4년이내', '대단지', '방세개']",108동,0,2,0,24A01A1N8dde7269d66b9315b7b65ef8ff50fdfcc3f35f67f6a05cd53a367dfcd6fba5ff,11억,11억,bizmk,매경부동산,1,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425692955,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,중/21,70000,0,7억,111,84.97,남서향,24.05.25.,/20240525_291/land_naver_1716624392507WirCb_JPEG/2024052517025576552_36628_rot.jpg,10,f130_98,37.516564,126.842166,"정상입주,확장,풀시스템,막힘없고일조권최고,생활편리선호단지,상태최상","['4년이내', '융자금없는', '대단지']",107동,0,2,0,24A01B1Nc10a8adb3cfbad41a72a4c517fee77e72c4953d4db1cc62191f7152f7f221fe2,7억,7억,sunbang,선방,2,해뜨는부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425602762,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,고/21,65000,0,"6억 5,000",109,84.98,남동향,24.05.25.,/20240525_76/land_naver_17166009219345DMRh_JPEG/%BB%E7%C1%F8-8.jpg,10,f130_98,37.517985,126.844145,"확장,시스템3,가스오븐등풀옵션 로얄동,로얄층,빠른입주","['4년이내', '대단지', '방세개']",409동,0,4,0,25A01B1Nb7b39ffc0ec35d99decfe36617194e72b49492b458865843b742c5492845b5a0,"6억 5,000","6억 5,000",bizmk,매경부동산,2,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425597922,1147010300,신월신도1차,R0,A01,A01,아파트,A1,매매,OWNER,중/15,71000,0,"7억 1,000",100,80.19,남동향,24.05.25.,/20240525_66/land_naver_171660020242361W3k_JPEG/1716375193014944.jpg,10,f130_98,37.517867,126.846819,,"['25년이내', '방세개', '화장실두개']",102동,0,1,0,,,,NEONET,부동산뱅크,1,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425657198,1147010300,단지내상가,R0,D02,D02,상가,A1,매매,DOCV2,2/2,35000,0,"3억 5,000",88,44.63,북향,24.05.25.,,,,37.518765,126.847574,"대단지 2층 전면상가, 학원 운영중, 세안고 매매.","['10년이내', '고층', '주차가능', '총2층']",,0,1,0,,,,bizmk,매경부동산,1,롯데캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425605171,1147010300,신정뉴타운두산위브,R0,A01,A01,아파트,A1,매매,OWNER,고/20,86000,0,"8억 6,000",99,75.63,남서향,24.05.25.,,,,37.519301,126.845055,,"['15년이내', '방세개', '화장실두개', '고층']",101동,0,1,0,,,,bizmk,매경부동산,1,두산위브공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425677895,1147010300,신정뉴타운롯데캐슬,R0,A01,A01,아파트,A1,매매,OWNER,저/20,83000,0,"8억 3,000",80,59.74,남동향,24.05.25.,,,,37.518923,126.847877,"확장, 상태굿, 채광굿,주인거주로 입주협의.","['15년이내', '방세개', '화장실두개', '세대당1대']",108동,0,1,0,,,,bizmk,매경부동산,1,롯데캐슬공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425586938,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,저/16,110000,0,11억,110,84.98,남동향,24.05.25.,/20240525_72/land_naver_17165976936153GpJI_JPEG/KakaoTalk_20220916_124044621_01.jpg,10,f130_98,37.516176,126.845508,33남동 시스템5대 확장 중문 풀옵션 편의시설인접 신네역도보가,"['4년이내', '대단지', '방세개']",303동,0,2,0,24A01A1N564a7b2b8402ae85859b28e284b00d92a5fbb7649ec581e1ef9a5da5df447250,11억,11억,bizmk,매경부동산,1,신곡공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425925847,1147010300,신월신도1차,R0,A01,A01,아파트,A1,매매,TEL,12/15,83000,0,"8억 3,000",105,84.85,남서향,24.05.27.,/20240527_104/land_naver_1716804133054TKS4A_JPEG/hg00523_0_150158361.jpg,10,f130_98,37.517867,126.846819,3년전 특올수리 확장 남서향 주인거주 아주깨끗,"['25년이내', '올수리', '방세개']",102동,0,1,0,,,,ten,텐컴즈,1,서울공인중개사,N,0,0,0,,0,False,"{'cpId': 'ten', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425424148,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B2,월세,OWNER,고/18,10000,140,1억,77,52.85,남향,24.05.24.,/20240524_79/land_naver_1716518810655iQuP2_JPEG/DSC09092.JPG,10,f130_98,37.517163,126.846212,"확장,입주협의,에어컨,작은방큰구조,채광굿,로얄층,숲세권아파트","['4년이내', '융자금없는', '대단지']",306동,0,2,0,25A01B2N4d7e76068e35986e34542cb7f8ae88709c50efa867c19bf34e2e71ec57764e95,1억,1억,bizmk,매경부동산,2,명가공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,140,140,
2425434760,1147010300,신정뉴타운두산위브,R0,A01,A01,아파트,A1,매매,OWNER,저/20,84000,0,"8억 4,000",99,75.63,남서향,24.05.24.,,,,37.519301,126.845055,"30,확장,상태깨끗,채광좋고 밝은집,세안고 매매","['15년이내', '방세개', '화장실두개', '세대당1대']",101동,0,3,0,23A01A1Nd6134395f0fb5dff287cd1348993ffcb3c1a4e746603eac64e178fdc5d5cea24,"8억 4,000","8억 4,000",bizmk,매경부동산,1,두산아이파크부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425459417,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/22,150000,0,15억,130,101.47,남서향,24.05.24.,/20240524_277/land_naver_1716522961756PfGrz_JPEG/1660535644046855.jpg,10,f130_98,37.51714,126.843632,"입주및갭투자,귀한대형평형,시스템에어컨5.확장,중문,탁트인전망","['4년이내', '대단지', '대형평수']",405동,0,3,0,25A01A1N8b371b86afe22355d415049904978513b91f8eb9dd30802740efe9bee69447dd,15억,15억,NEONET,부동산뱅크,2,둥지부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'NEONET', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425401696,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/22,80000,0,8억,77,52.85,남향,24.05.24.,/20240524_262/land_naver_1716516116230SLwDm_JPEG/DSC09064.jpg,10,f130_98,37.517669,126.84485,"입주가능,갭투가능,확장,계단식,탁트인뷰,교통이용편리한로얄동로얄층","['4년이내', '대단지', '방두개']",407동,0,1,0,,,,bizmk,매경부동산,1,명가공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2426066811,1147010300,흥인아이젠,R0,A02,A02,오피스텔,A1,매매,DOC,4/13,15000,0,"1억 5,000",72,29.61,남향,24.05.28.,,,,37.517782,126.840836,신월로변 신월 4동 중심가 위치 좋은 오피스텔.목동선 강신중역 확정지.,"['15년이내', '방한개', '화장실한개', '세대당1대']",1동,0,2,0,23A02A1N61346ea46d01552080cf94e032a2c542bdb062bf00b06e6a83e4c672915f3924,"1억 5,500","1억 5,000",hkdotcom,한경부동산,2,부자랜드부동산중개사무소,N,0,0,0,,0,False,"{'cpId': 'hkdotcom', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425427271,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,고/18,45000,0,"4억 5,000",77,52.85,남향,24.05.24.,/20240524_90/land_naver_17165191349164FMfi_JPEG/2024052411061520407_41196_ws.jpg,10,f130_98,37.517163,126.846212,"확장,입주협의,에어컨,작은방큰구조,채광굿,로얄층,숲세권아파트","['4년이내', '융자금없는', '대단지']",306동,0,2,0,25A01B1N4d7e76068e35986e34542cb7f8ae88709c50efa867c19bf34e2e71ec57764e95,"4억 5,000","4억 5,000",asil,아실,2,명가공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,,,
2425521983,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,고/22,113000,0,"11억 3,000",111,84.97,남동향,24.05.24.,/20240524_154/land_naver_1716533609997Vrtjx_JPEG/KakaoTalk_20200410_100712263_14.jpg,10,f130_98,37.516711,126.842697,33확장입주및갭투트인전망채광최고 시스템에어컨 인테리어편의시설인접,"['4년이내', '대단지', '방세개']",108동,0,4,0,24A01A1N6120ab09e5f1b6355b0c39d92ca20379a3c0716b6759039671be3ef8f0865215,"11억 3,000","11억 3,000",bizmk,매경부동산,2,현대아이파크공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425495908,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,고/21,65000,0,"6억 5,000",110,84.97,남서향,24.05.24.,/20240524_117/land_naver_1716529783319p3cwg_JPEG/2024052414172008507_37767_ws.jpg,10,f130_98,37.517553,126.843391,시원한 막힘없는 전망     시스템에어컨6대    로얄동,"['4년이내', '융자금없는', '대단지']",404동,0,5,0,25A01B1Ne4bfa52848008001a412cca6a8c6a85d0503b6e87aa36c0f20f5097b2bffc1ac,"6억 5,000","6억 5,000",sunbang,선방,3,해누리공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'sunbang', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425569655,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B2,월세,OWNER,고/16,43000,80,"4억 3,000",110,84.98,남서향,24.05.24.,/20240524_72/land_naver_17165455864325nVNH_JPEG/2024052419083327541_18617_rot.jpg,10,f130_98,37.516176,126.845508,자녀 안전통학.시스템에어컨4. 신정네거리역도보.,"['4년이내', '융자금없는', '대단지']",303동,0,2,0,25A01B2N9e264eb610e7991e4b7fecd1c60fbef0e255a317fc9d100a7aefc0f4196f6ebe,"4억 3,000",4억,asil,아실,2,위브파크(2033-9987)공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'asil', 'mobileArticleUrl': 'https://asil.kr/app/sale_info.jsp?UID=', 'mobileArticleLinkTypeCode': 'ALL', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': True, 'mobileArticleLinkUseAtCpName': True}",N,,80,100,
2425440020,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,B1,전세,OWNER,중/21,60000,0,6억,109,84.98,남서향,24.05.24.,/20240524_137/land_naver_17165206696026MhQn_JPEG/20200415_151636.jpg,10,f130_98,37.517553,126.843391,"시스템에어컨,확장,막힘없는전망,집상태최상,상가이용및교통편리,초품아단지","['4년이내', '융자금없는', '대단지']",404동,0,8,0,24A01B1N0f4c2ee05d0392d6611d8cb1aa5f9fe86c5d0b3ed9632f4d926ce061a322c9b0,6억,6억,bizmk,매경부동산,3,둥지부동산공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
2425523534,1147010300,목동센트럴아이파크위브,R0,A01,A01,아파트,A1,매매,OWNER,중/22,75000,0,"7억 5,000",77,52.85,남동향,24.05.24.,/20240524_297/land_naver_1716533774981Ed6g6_JPEG/KakaoTalk_20200520_171832200_07.jpg,10,f130_98,37.517669,126.84485,23계단식 갭투 전망채광굿 에어컨 편의시설인접 신네역도보가능,"['4년이내', '대단지', '방두개']",407동,0,1,0,,,,bizmk,매경부동산,1,현대아이파크공인중개사사무소,N,0,0,0,,0,False,"{'cpId': 'bizmk', 'mobileArticleLinkTypeCode': 'NONE', 'mobileBmsInspectPassYn': 'Y', 'pcArticleLinkUseAtArticleTitle': False, 'pcArticleLinkUseAtCpName': False, 'mobileArticleLinkUseAtArticleTitle': False, 'mobileArticleLinkUseAtCpName': False}",N,,,,
